source,tweet number,tweet,timestamp,compound,positive,neutral,negative
Pontifex,415,"Faced with the tragedies of life, we are called to look to the horizon, because we have been redeemed and the Lord will come to save us. #SantaMarta",2018-11-29 10:17:49+00:00,0.3818,0.3818,0.3818,0.3818
Pontifex,416,"We cannot truly follow Jesus when we are weighed down by things, because if the heart is crowded with other goods, there will be no room for the Lord, who will become just one thing among others.",2018-11-28 12:30:00+00:00,-0.5583,-0.5583,-0.5583,-0.5583
Pontifex,417,This week the Church invites us to ask ourselves: what state do I want the Lord to find me in when He calls? #SantaMarta,2018-11-27 10:53:11+00:00,0.0772,0.0772,0.0772,0.0772
Pontifex,418,"Let us ask the Lord for the grace of being generous, so that our hearts may be opened and we may become kinder. #SantaMarta",2018-11-26 09:59:14+00:00,0.8519,0.8519,0.8519,0.8519
Pontifex,419,"While the great ones of the Earth build themselves ‘thrones’ for their own power, God chooses an uncomfortable throne, the cross, from which to reign by giving his life.",2018-11-25 12:30:00+00:00,0.7184,0.7184,0.7184,0.7184
Pontifex,420,None of us can survive without mercy. We all have need for forgiveness.,2018-11-24 12:30:00+00:00,-0.0026,-0.0026,-0.0026,-0.0026
Pontifex,421,"Men and women bear God’s image within and are the object of His infinite love, in whatever condition they were called into existence.",2018-11-23 12:30:00+00:00,0.6369,0.6369,0.6369,0.6369
Pontifex,422,"In the eyes of God human life is precious, sacred and inviolable. No one can despise the lives of others or one’s own life.",2018-11-22 12:30:00+00:00,0.296,0.296,0.296,0.296
Pontifex,423,"May the Virgin Mary help us joyfully follow Jesus on the way of service, the royal road that leads to Heaven.",2018-11-21 12:30:00+00:00,0.8591,0.8591,0.8591,0.8591
Pontifex,424,"Since today is World Fisheries Day, let us pray for all seafarers and advocate for a global commitment to stop human trafficking and forced labor in the fishing industry. #WorldFisheriesDay",2018-11-21 10:30:00+00:00,-0.0772,-0.0772,-0.0772,-0.0772
Pontifex,425,"Faithfulness is the characteristic of free, mature and responsible human relationships.",2018-11-20 12:30:00+00:00,0.8834,0.8834,0.8834,0.8834
Pontifex,426,"You cannot love only as long as it is “advantageous”. Love manifests itself when it goes beyond one’s own self-interest, and when it is given without reservation.",2018-11-19 12:30:00+00:00,0.21,0.21,0.21,0.21
Pontifex,427,"Let us ask for the grace to open our eyes and hearts to the poor in order to hear their cry and recognize their needs. #WorldDayofthePoor 
https://t.co/k9cpvCu8QR",2018-11-18 07:00:00+00:00,-0.5267,-0.5267,-0.5267,-0.5267
Pontifex,428,"Nobody can delude themselves by thinking, “I’m fine because I’m not doing anything wrong”. To be a follower of Jesus it is not enough not to do wrong, because there is good that we must do!",2018-11-17 12:30:00+00:00,0.7612,0.7612,0.7612,0.7612
Pontifex,429,"Do not follow Jesus only when you feel like it, rather, seek Him every day. Find in Him the God who loves you always, the meaning of your life and the strength to give of yourself.",2018-11-16 12:30:00+00:00,0.8885,0.8885,0.8885,0.8885
Pontifex,430,"""The Kingdom of God is in your midst."" It is not spectacular. It grows in silence, in hiding, through witness, prayer, and the attraction of the Spirit. #SantaMarta",2018-11-15 11:23:07+00:00,0.5574,0.5574,0.5574,0.5574
Pontifex,431,"Jesus is not pleased with a “percentage of love”: we cannot love him at twenty, fifty or sixty percent. It’s all or nothing.",2018-11-14 12:30:00+00:00,-0.6979,-0.6979,-0.6979,-0.6979
Pontifex,432,The first step to knowing Jesus Christ is to recognize our own poverty and our need to be saved.,2018-11-13 12:30:00+00:00,-0.128,-0.128,-0.128,-0.128
Pontifex,433,"Let us pray today for bishops so that they may always be what Saint Paul calls them to be: humble, gentle, servants. #SantaMarta",2018-11-12 10:58:11+00:00,0.6369,0.6369,0.6369,0.6369
Pontifex,434,"Sunday is a holy day for us, sanctified by the celebration of the Eucharist, which is the living presence of the Lord among us and for us. #sundaymass",2018-11-11 10:30:00+00:00,0.0,0.0,0.0,0.0
Pontifex,435,"The scientific community today is called to establish a leadership that offers solutions for the sustainable and integral development of all peoples, which is indispensable for building peace. #WorldScienceDay",2018-11-10 10:30:00+00:00,0.6369,0.6369,0.6369,0.6369
Pontifex,436,Where there is sin there is also the merciful Lord God who forgives if you go to Him. #SantaMarta,2018-11-09 10:17:05+00:00,0.0516,0.0516,0.0516,0.0516
Pontifex,437,"May the Lord help us understand the logic of the Gospel, that of mercy with bearing witness. #SantaMarta",2018-11-08 13:00:00+00:00,0.6369,0.6369,0.6369,0.6369
Pontifex,438,Praying means knocking at the door of a friend. God is our friend.,2018-11-07 12:30:00+00:00,0.875,0.875,0.875,0.875
Pontifex,439,https://t.co/mV5lLyeMS2,2018-11-06 15:35:50+00:00,0.0,0.0,0.0,0.0
Pontifex,440,"Jesus invites us to celebrate with Him, to be close to Him, to change our lives. #SantaMarta",2018-11-06 11:16:00+00:00,0.5719,0.5719,0.5719,0.5719
Pontifex,441,"Let us commit ourselves with prayer and action to distance our hearts, our words and our deeds from all violence in order to take care of our common home.",2018-11-06 10:00:00+00:00,0.0772,0.0772,0.0772,0.0772
Pontifex,442,Jesus loved us freely. Christian life is imitating Jesus' free love.  #SantaMarta,2018-11-05 14:35:13+00:00,0.936,0.936,0.936,0.936
Pontifex,443,"Sunday Mass is at the heart of the Church’s life. There we encounter the Risen Lord, we listen to His Word, we are nourished at His table, and thus we become Church. #sundaymass",2018-11-04 08:00:00+00:00,0.0,0.0,0.0,0.0
Pontifex,444,God is faithful and our hope in Him is like a fixed anchor in heaven.,2018-11-03 12:30:00+00:00,0.9136,0.9136,0.9136,0.9136
Pontifex,445,Jesus made it so death does not have the last word: those who believe in Him will be transfigured by the Father's merciful love for an eternal and blessed life.,2018-11-02 10:00:01+00:00,0.4782,0.4782,0.4782,0.4782
Pontifex,446,Today we celebrate the feast of holiness. Let us strengthen the bonds of love and communion with all the Saints who are already in God's presence.,2018-11-01 10:00:00+00:00,0.8807,0.8807,0.8807,0.8807
Pontifex,447,"We need smiling Christians, not because they take things lightly, but because they are filled with the joy of God, because they believe in love and live to serve.",2018-10-31 12:30:00+00:00,0.9489,0.9489,0.9489,0.9489
Pontifex,448,"If you want to listen to the Lord’s voice, set out on the journey, live out your search. The Lord speaks to those who search.",2018-10-30 12:30:00+00:00,0.0772,0.0772,0.0772,0.0772
Pontifex,449,We are called to listen to what the Spirit tells us. The Holy Spirit is always something new.,2018-10-29 12:30:01+00:00,0.34,0.34,0.34,0.34
Pontifex,450,"To all of you who have taken part in this “journey together”, I say “thank you”.  May the Lord bless our steps, so that we can listen to young people, be their neighbours, and bear witness before them to Jesus, the joy of our lives. #Synod2018 https://t.co/wRMOaKwkSI",2018-10-28 14:00:01+00:00,0.765,0.765,0.765,0.765
Pontifex,451,"Faith is life: it is living in the love of God who has changed our lives. Faith has to do with encounter, not theory.  #Synod2018 https://t.co/wRMOaKeK1a",2018-10-28 13:00:00+00:00,0.8979,0.8979,0.8979,0.8979
Pontifex,452,"I would like to say to the young people: forgive us if often we have not listened to you, if, instead of opening our hearts, we have filled your ears. #Synod2018 https://t.co/wRMOaKeK1a",2018-10-28 12:00:02+00:00,0.5574,0.5574,0.5574,0.5574
Pontifex,453,"You will build the future, with your hands, with your heart, with your love, with your passions, with your dreams. Together with others.",2018-10-27 11:30:00+00:00,0.8779,0.8779,0.8779,0.8779
Pontifex,454,"Saint Paul gives us very practical advice about preserving unity: ""Bear with one another in love"". #SantaMarta",2018-10-26 10:25:37+00:00,0.0,0.0,0.0,0.0
Pontifex,455,"It would be wonderful if, every day, at some moment, we could say: ""Lord, let me know you and let me know myself"". #SantaMarta",2018-10-25 13:15:56+00:00,0.5719,0.5719,0.5719,0.5719
Pontifex,456,"Health is not a consumer good, but a universal right: let us unite our efforts so that health services are available to all. #HealthForAll",2018-10-25 11:30:00+00:00,-0.1786,-0.1786,-0.1786,-0.1786
Pontifex,457,This Synod is intended to be a sign of the Church that truly listens and that doesn’t always have a ready-made answer. #Synod2018,2018-10-24 11:30:00+00:00,0.4404,0.4404,0.4404,0.4404
Pontifex,458,"Hope is not an idea, it is an encounter; like the woman waiting to meet the child who will be born from her womb. #SantaMarta",2018-10-23 11:36:06+00:00,0.6597,0.6597,0.6597,0.6597
Pontifex,459,"The company of the saints helps us to recognize that God never abandons us, so that we can live and bear witness to hope on this earth.",2018-10-22 11:30:00+00:00,0.8206,0.8206,0.8206,0.8206
Pontifex,460,Join Caritas and walk 1 million kilometres together with migrants &amp; refugees. We are all on the Road to Emmaus being called to see the face of Christ. #sharejourney https://t.co/pJBkxwObDK,2018-10-21 10:30:00+00:00,0.296,0.296,0.296,0.296
Pontifex,461,"The transmission of the faith, heart of the Church's mission, comes about by the ""infectiousness"" of love. #Missio https://t.co/XFROixfbOC",2018-10-21 08:00:00+00:00,0.7906,0.7906,0.7906,0.7906
Pontifex,462,"God can act in any circumstance, even in the midst of apparent defeat.",2018-10-20 11:30:00+00:00,-0.2263,-0.2263,-0.2263,-0.2263
Pontifex,463,"The leaven of Christians is the Holy Spirit that allows us to grow amidst the difficulties of the journey, but always with hope. #SantaMarta",2018-10-19 11:08:49+00:00,0.5574,0.5574,0.5574,0.5574
Pontifex,464,The road of the disciple is one of poverty. Disciples are poor because their richness is Jesus. #SantaMarta,2018-10-18 11:26:31+00:00,-0.4939,-0.4939,-0.4939,-0.4939
Pontifex,465,"When we listen to the Word of God, we obtain the courage and perseverance to offer the best of ourselves to others.",2018-10-17 11:30:00+00:00,0.8591,0.8591,0.8591,0.8591
Pontifex,466,"Open your heart and let the Lord's grace enter in. Salvation is a gift, not a way of presenting yourself outwardly. #SantaMarta",2018-10-16 11:46:49+00:00,0.6908,0.6908,0.6908,0.6908
Pontifex,467,https://t.co/gV4DMhl9pC,2018-10-15 12:51:18+00:00,0.0,0.0,0.0,0.0
Pontifex,468,"The world needs saints, and all of us, without exception, are called to holiness. We are not afraid!",2018-10-14 11:30:00+00:00,0.0,0.0,0.0,0.0
Pontifex,469,Let us defend ourselves from the risk of being actors rather than witnesses. We are called to be living memory of the Lord.,2018-10-13 11:30:00+00:00,-0.2732,-0.2732,-0.2732,-0.2732
Pontifex,470,"What is worse: the recognizable demon that pushes you to sin so that you feel ashamed, or the well-mannered demon that lives within you and possesses you with the spirit of worldliness? #SantaMarta",2018-10-12 09:51:45+00:00,-0.8442,-0.8442,-0.8442,-0.8442
Pontifex,471,"Praying is not like using a magic wand. Prayer requires commitment, constancy and determination. #SantaMarta",2018-10-11 09:59:06+00:00,0.6898,0.6898,0.6898,0.6898
Pontifex,472,"The newness of the Gospel transfigures us inside and out: spirit, soul, body, and everyday life.",2018-10-10 11:30:00+00:00,0.1779,0.1779,0.1779,0.1779
Pontifex,473,"Spend time before the Lord in contemplation, and do everything possible for the Lord at the service of others. Contemplation and service: this is our path of life. #SantaMarta",2018-10-09 09:55:26+00:00,0.0,0.0,0.0,0.0
Pontifex,474,"Each of us is the wounded man, and the Good Samaritan is Jesus, who approached us and took care of us. #SantaMarta",2018-10-08 09:33:02+00:00,0.7269,0.7269,0.7269,0.7269
Pontifex,475,"#OurLadyOfTheRosary
#PrayForTheChurch https://t.co/2rw3psySOy",2018-10-07 07:16:28+00:00,0.0,0.0,0.0,0.0
Pontifex,476,"We ask the Lord for the gifts of dialogue and patience, of the closeness and welcome that loves, pardons and doesn't condemn.",2018-10-06 11:30:00+00:00,0.8774,0.8774,0.8774,0.8774
Pontifex,477,Let us ask the Holy Spirit to throw open the doors of our hearts so that Jesus can enter and bring us His message of salvation. #SantaMarta,2018-10-05 09:53:03+00:00,0.1779,0.1779,0.1779,0.1779
Pontifex,478,"In a decisive moment of his youth, Saint Francis of Assisi read the Gospel. Still today the Gospel lets you know the living Jesus, it speaks to your heart and it changes your life.",2018-10-04 09:00:01+00:00,0.2263,0.2263,0.2263,0.2263
Pontifex,479,"We ask for the grace to listen to one another, in order to discern together what the Lord is asking of His Church. #Synod2018",2018-10-03 11:30:01+00:00,0.4215,0.4215,0.4215,0.4215
Pontifex,480,"The presence of our Guardian Angel in our life is not just to assist us along the journey, but to show us where we need to go. #SantaMarta",2018-10-02 09:26:58+00:00,0.0,0.0,0.0,0.0
Pontifex,481,"We fly to Thy protection, O Holy Mother of God. Do not despise our petitions in our necessities, but deliver us always from all dangers, O Glorious and Blessed Virgin. #PrayForTheChurch",2018-10-01 12:28:28+00:00,0.8726,0.8726,0.8726,0.8726
Pontifex,482,The holy anxiety for the Gospel is the only anxiety that gives peace.,2018-10-01 11:30:00+00:00,0.2732,0.2732,0.2732,0.2732
Pontifex,483,"Sunday is the day to say to God: thank you Lord, for life, for your mercy, and for all your gifts!",2018-09-30 11:30:00+00:00,0.75,0.75,0.75,0.75
Pontifex,484,"St Michael, help us to fight for our salvation. St Gabriel, bring us the Good News that gives hope. St Raphael, protect us on our journey.",2018-09-29 11:30:00+00:00,0.8176,0.8176,0.8176,0.8176
Pontifex,485,Life becomes more beautiful when we discover that our spirit finds rest in God alone.,2018-09-28 11:30:01+00:00,0.7178,0.7178,0.7178,0.7178
Pontifex,486,Jesus gave us a simple programme for journeying towards holiness: the commandment of love for God and our neighbor.,2018-09-27 11:30:00+00:00,0.743,0.743,0.743,0.743
Pontifex,487,"I hope that a new phase may open up in China, that will help to heal the wounds of the past, restore and maintain full communiion with all Chinese Catholics, and take up the proclamation of the Gospel with renewed commitment. https://t.co/fyMTrtkJFi",2018-09-26 16:30:00+00:00,0.8555,0.8555,0.8555,0.8555
Pontifex,488,"Let us pray that programmes for development may predominate in the world, and not those for weapons.",2018-09-26 09:30:00+00:00,0.5727,0.5727,0.5727,0.5727
Pontifex,489,The Lord draws good out of evil through His power and His infinite creativity.,2018-09-25 16:30:01+00:00,0.0258,0.0258,0.0258,0.0258
Pontifex,490,"Let us allow the Holy Spirit to clothe us with the weapons of dialogue, understanding, the search for mutual respect and fellowship!",2018-09-24 11:30:00+00:00,0.4753,0.4753,0.4753,0.4753
Pontifex,491,"Let us offer our lives in service and in joy, to make known to everyone that Jesus Christ is our only hope!",2018-09-23 11:30:00+00:00,0.7901,0.7901,0.7901,0.7901
Pontifex,492,The witness of St Padre Pio of Pietrelcina encourages us to live the Beatitudes through prayer and works of mercy.,2018-09-23 06:30:00+00:00,0.6597,0.6597,0.6597,0.6597
Pontifex,493,Peace is a choice: it cannot be imposed and it isn’t found by chance.,2018-09-21 09:30:00+00:00,0.6929,0.6929,0.6929,0.6929
Pontifex,494,"If you want to reach the heart of God, take the way of mercy, and allow yourself to be treated with mercy. #SantaMarta",2018-09-21 08:23:29+00:00,0.8126,0.8126,0.8126,0.8126
Pontifex,495,"We ask that Jesus protect our Church always, that He protect Her with His mercy, granting each one of us His forgiveness. #SantaMarta",2018-09-20 09:34:07+00:00,0.8779,0.8779,0.8779,0.8779
Pontifex,496,Goodness is loving and never imposes itself. It is a choice.,2018-09-19 11:30:00+00:00,0.8018,0.8018,0.8018,0.8018
Pontifex,497,"Meek and humble of heart, close to the people, with compassion, with meekness and tenderness. This is Jesus. #SantaMarta",2018-09-18 09:25:30+00:00,0.7003,0.7003,0.7003,0.7003
Pontifex,498,It takes effort to always do good… The road to holiness is not for the lazy!,2018-09-17 11:30:01+00:00,0.3404,0.3404,0.3404,0.3404
Pontifex,499,Let us deal with climate change through international cooperation: each person’s choices have repercussions on the life of everyone.,2018-09-16 09:30:00+00:00,0.0,0.0,0.0,0.0
Pontifex,500,Only by giving our life do we conquer evil. This is what Don Pino Puglisi teaches: he lived to spread goodness.,2018-09-15 12:00:01+00:00,0.0,0.0,0.0,0.0
